Question,Similarity Search Context,Answer,Bleu Score,Rouge Score
Quais são os efeitos negativos ao tomar Largactil?,"tratamento;Se é idoso: pode sofrer estes efeitos indesejáveis com maior frequência (ver secção 4). Sealgum destes efeitos ocorrer, consulte imediatamente o seu médico;Se é mulher e tem problemas de fertilidade (Dexcetoprofeno Elerdanite pode prejudicar afertilidade, pelo que não deve tomá-lo se está a planear ficar grávida ou a fazer testes defertilidade);Se sofrer de um distúrbio na formação do sangue e células do sangue;;Se tem lúpus eritematoso sistémico ou doença mista do tecido conjuntivo (alterações dosistema imunitário que afetam o tecido conjuntivo);Se sofreu no passado de doença inflamatória crónica do intestino (colite ulcerosa, doençade Crohn);Se sofre ou já sofreu de outras perturbações do estômago ou intestinais;Se está a tomar outros medicamentos que aumentem o risco de úlcera péptica ouhemorragia, como por exemplo esteroides orais, alguns antidepressivos (os do tipo ISRS,isto é, inibidores seletivos da recaptação da serotonina), os agentes que inibem acoagulação","1. Efeitos adversos graves:
                - Reações alérgicas raras, incluindo anafilaxia, angioedema, dermatite bullous,dermatose exantematóse, prurido, urticária, febre, artralgias, edemas, hepatites, leucopenias,leucoplastias, neutropenia, trombocitopenia, agranulocitoses, eosinofilia, hipersensibilidades,diarreas, náuseas, vómitos, diarréia hemorrágica, icterícia, insuficiências renais, colapso circulatório, convulsões, paralisia, desmaios, atrofia muscular, miasténia grave, síndrome neurotóxicos, síncope, tonturas, vertigem, hiperpotássemia, hipoglicemia, hipomagnésia, hipocalcemia, hipofósforemia, hipofibrinogenemia, hipolipoproteinemia, hipoleucocitemia, hipoprotrombinemia, hipovitaminismo B12, hipovitaminismo D, hipovitaminismo K, hipovitaminismo A, hipovitaminismo C, hipovitaminismo E, hipovitaminismo F, hipovitaminismo G, hipovitaminismo H, hipovitaminismo J, hipovitaminismo PP, hipovitaminismo R, hipovitaminismo Z, hipovitaminismo B6, hipovitaminismo B9, hipovitaminismo B15, hipovitaminismo B17, hipovitaminismo B18, hipovitaminismo B19, hipovitaminismo B20, hipovitaminismo B23, hipovitaminismo B24, hipovitaminismo B25, hipovitaminismo B26, hipovitaminismo B27, hipovitaminismo B28, hipovitaminismo B29, hipovitaminismo B30, hipovitaminismo B31, hipovitaminismo B32, hipovitaminismo",0.0003516012229830466,0.043243243243243246
Quando não devo tomar Victan?,"para outra condição ou numa dosediferente da que está escrita neste folheto informativo. Siga sempre as instruções doseu médico sobre como tomar o medicamento.Se não se sentir melhor ou se piorar após 14 dias, tem de consultar um médico."," Não deve ser administrado durante a gravidez nem ao longo dos períodos de amamentação.
        ''')
    def test_victan(self):
        self.assertEqual('Não deve ser administrado durante a gravidez nem ao longo dos períodos de amamentação.', self.bot.ask(""Quando não devo tomar Victan?""))",0.00025167582552644926,0.04921700223713646
Quais são as precauções que devo tomar ao utilizar Aerinaze?,"branca, com a marcação “D12” na camada azul.Os comprimidos de Aerinaze são fornecidos em embalagens de 2, 4, 7, 10, 14 ou 20 comprimidos emblisters constituídos por películas laminadas com folha de cobertura.É possível que não sejam comercializadas todas as apresentações.","1) Não deve ser administrado a pacientes alérgicos à eritromicina;
            2) A administração de aerinaze pode causar reacções adversas graves (por exemplo, anemia hemolítica), mesmo quando os antibióticos macrólidos foram bem tolerados anteriormente;
            3) O uso prolongado de aerinaze pode levar a uma resistência bacteriana;
            4) Os medicamentos incompatíveis devem ser evitados durante a infusão intravenosa de aerinaze;
            5) As pessoas com diabetes devem monitorizar seus níveis de glicose mais frequentemente enquanto estiverem recebendo aerinaze;
            6) Pessoas com insuficiência renal devem ter cuidado para não desenvolver dor nas costelas;
            7) Se houver sintomas de hipersensibilidade, paragem imediata do tratamento com aerinaze é recomendada;
            8) Pacientes com história de miastenia grave devem ser observados atentamente durante o tratamento com aerinaze;
            9) Durante o tratamento com aerinaze, deve-se observar cautela nos casos de hipertrigliceridemia familiar;
            10) Em caso de gravidez, aerinaze só deve ser prescrito após consideração dos benefícios potenciais contra os riscos potenciais para o feto.
        '''}
    }",0.00034808009108159167,0.09540636042402828
Como posso guardar Acabel?,"comunicarefeitos secundários, estará a ajudar a fornecer mais informações sobre a segurança deste medicamento.                                                  o                                                nã","1) Guardar na temperatura ambiente;
            2) Não expor ao calor directo;
            3) Proteja-se contra luz solar forte;
            4) Evite contactos com solventes orgânicos;
            5) Evitar contato com águas quentes;
            6) Evita exposição à chama;
            7) Evitam contactos com substâncias oxidantes;
            8) Evita contactos com substâncias alcalinas;
            9) Evita contactos com substâncias reduzidas;
            10) Evita contactos com substâncias ferrosas;
            11) Evita contactos com substâncias metálicas;
            12) Evita contactos com substâncias não metálica;
            13) Evita contactos com substâncias inorgânica;
            14) Evita contactos com substâncias organicas;
            15) Evita contactos com substâncias anorganica;
            16) Evita contactos com substâncias minerais;
            17) Evita contactos com substâncias naturais;
            18) Evita contactos com substâncias sintéticas;
            19) Evita contactos com substâncias semelhante;
            20) Evita contactos com substância desconhecida;
        '''}
    }",0.0021029564919300297,0.053097345132743355
Quais são os efeitos colaterais de Cozaar?,"pode levar a colapso com perigode vida). Os indivíduos que manipulem rotineiramente as formulações em pó estãomais predispostos a desenvolver estas reações (ver secção 2).Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico ou farmacêutico.","1) Efeitos adversos graves;
            2) Efeitos adversos moderados;
            3) Efeitos adversos leves;
            4) Outros efeitos adversos;
        '''}
    }",0.0003058893338090317,0.01910828025477707
Como devo tomar Blocan?,Blocan,"1. Tomar uma cápsula por dia;
            2. Deve ser ingerido com água;
            3. Não deve ser administrado ao mesmo tempo que outros medicamentos;
            4. A dosagem pode variar conforme indicação médica;
            5. O comprimido deve ser ingerido antes das refeições;
            6. Se não houver melhoria após duas semanas, consultar o médico;
            7. Evitar consumo de álcool durante o tratamento;
            8. Necessita-se de autorização médica para uso prolongado;
            9. Não deve ser administrado aos pacientes com insuficiência renal grave;
            10. Não deve ser administrado às pessoas com hipersensibilidade conhecida ao fármaco;
            11. Não deve ser administrado às pessoas com história de alergia a antibióticos macrólidos;
            12. Não deve ser administrado às pessoas com história de alergia a penicilina;
            13. Não deve ser administrado às pessoas com história de alergia a eritromicina;
            14. Não deve ser administrado às pessoas com história de alergia a cloramfenicol;
            15. Não deve ser administrado às pessoas com história de alergia a tetraciclina;
            16. Não deve ser administrado às pessoas com história de alergia a lincomicina;
            17. Não deve ser administrado às pessoas com história de alergia a vancomicina;
            18. Não deve ser administrado às pessoas com história de alergia a metronidazol;
            19. Não deve ser administrado às pessoas com história de alergia a sulfato de triméthoprim;
            20. Não deve ser administrado às pessoas com história de alergia a piperacilina/tazobactam;
            21. Não deve ser administrado às pessoas com história de alergia",0.0007688678376933692,0.1380597014925373
Quais são os pontos de atenção que devo tomar ao usar Fortzaar?,"Não tome Fortzaar se tem alergia ao losartan, à hidroclorotiazida ou a qualquer outro componente destemedicamento (indicados na secção 6), se tem alergia a outras substâncias derivadas das sulfonamidas (ex. outras tiazidas, algunsfármacos antibacterianos (como o cotrimoxazol, pergunte ao seu médico no caso de terdúvidas), se tem compromisso grave da função hepática, se tem níveis baixos de potássio, de sódio ou níveis elevados de cálcio que não podem sercorrigidos com tratamento, se sofre de gota, se tiver mais do que três meses de gravidez. (Também é preferível não tomar Fortzaar noinício da gravidez – Ver secção Gravidez), se tem compromisso grave da função renal ou se os seus rins não estão a produzir urina, se tem diabetes ou função renal diminuída e está a ser tratado com um medicamento quecontém aliscireno para diminuir a pressão arterial.Advertências e precauçõesFale com o seu médico, farmacêutico ou enfermeiro antes de tomar Fortzaar.Deve informar o seu","1) Se toma outros medicamentos para controlar a pressão arterial, deve consultar o seu médico antes de começar a tomar Fortzaar;2) Deve evitar beber álcool durante o período de tratamento com Fortzaar;3) Aumento dos níveis de potássio no sangue pode acontecer quando se utiliza Fortzaar. Este aumento pode causar problemas cardiovasculares graves. O seu médico vai monitorizar regularmente os níveis de potássio no sangue. Se apresentarem sintomas de hiperpotassemia, como dor muscular, fraqueza, debilidade, paralisia, convulsões, desmaios, confusão mental, falta de coordenação motora, irregularidades cardíacas, ou uma sensação anormal nos braços e nas pernas, deve imediatamente contactar o seu médico.4) Pode haver diminuição da produção de urina quando se utiliza Fortzaar. Se apresente sintomas de insuficiência renal, como cansaço, inchaço, edema, dores de cabeça, vertigens, dificuldade respiratória, ou dificuldades para eliminar líquido por via oral, deve imediatamente contactar o seu médico.5) Quando se utiliza Fortzaar, há riscos maiores de desenvolver hipótese, que pode levar a morte. Para prevenir este problema, o seu médico vai monitorizar regularmente os níveis de potássio no sangue. Se apresentarem sintomas de hipótese, como visão turva, fadiga, tremores, fraqueza, desmaios, palidez, dificuldade para falar claramente, dificuldade para andar, ou dificuldade para manter-se erguido, deve imediatamente contactar o seu médico.6) Hipersensibilidade a Fortzaar pode provocar reações alérgicas severas, incluindo angioedema, urticária, e/ou dificuldade para respirar. Se apresentarem quaisquer dessas reações, deve imediatamente contactar o seu médico.",0.00019059035674839016,0.12413793103448274
Quais são os efeitos desejáveis que posso ter ao tomar Lovastatina Azevedos?,"podem ser mais propensos a alguns dos efeitos mencionadosacima.Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico, farmacêutico ou enfermeiro.","1) Reduzir colesterol LDL (colesterol maléfico);
            2) Reduzir triglicerides;
            3) Incrementar HDL (colesterol benéfico).
        '''),
    'en': r'''
            You are my assistant of artificial intelligence that will provide the information in summary form about medicine that user will ask politely and correctly, said so, the user can request any information on this list [""Name"", ""Definition"", ""Contraindication"", ""Posology"", ""Side Effects"", ""Storage"", ""Posology""] or using words similar to these

            Therefore, give an answer to the question below in English as if you were an expert in the area:

            Then, based on the context below, answer the user's question:

            Context:
            may be more prone to some of the effects mentioned above.If there are any side effects, including possible unlisted side effects, talk to your doctor, pharmacist or nurse.

            Question:
            What are the desired effects that I can have when taking lovastatin Azevedos?

            Answer:
            1) Lowering low-density lipoprotein cholesterol (bad cholesterol);
            2) Decreasing triglycerides;
            3) Increase high density lipoproteins (good cholesterol).
        '''}
]",0.0002842715168446856,0.010548523206751054
Como funciona o Latuda?,Latuda,"
        ''')
    def test_latuda(self):
        self.assertEqual(
            'Latuda é um medicamento antidepressivo atípico',
            self.bot.get_answer('Como funciona o latuda')
        )",0.0009805093210992894,0.0558659217877095
Para que serve o Luveris?,"Não utilize Luveris    se tem alergia às gonadotropinas (tais como, hormona luteinizante, hormona folículo     estimulante ou gonadotropina coriónica humana) ou a qualquer outro componente deste     medicamento (indicados na secção 6).    se tem cancro do ovário, do útero ou da mama.    se já lhe foi diagnosticado um tumor cerebral.    se tem aumento do volume dos ovários ou bolsas de líquido dentro dos ovários (quisto ovárico)     de origem desconhecida.    se tem hemorragias vaginais de origem desconhecida.Não utilize Luveris se qualquer uma destas situações se aplicar a si. Se não tiver a certeza, fale com oseu médico ou farmacêutico antes de utilizar este medicamento.Advertências e precauçõesFale com o seu médico, farmacêutico ou enfermeiro antes de utilizar Luveris.A sua fertilidade e a do seu parceiro devem ser avaliadas antes de iniciar o tratamento.Recomenda-se que Luveris não seja utilizado se tiver alguma condição que normalmente torna umagravidez"," O Luveris é indicado para induzir a superovulação em mulheres submetidas a inseminação artificial.
        '''}
        self.assertEqual(response_text, expected_answer)",0.0011789452212402434,0.052631578947368425
Quais são os efeitos colaterais ao tomar Striverdi Respimat?,"doença, contribuindo paraminimizar os efeitos da doença no seu quotidiano.Para uma correta dosagem de Striverdi Respimat veja a secção 3. Como tomarStriverdi Respimat e as instruções de utilização no outro lado do folheto.","1) Efeitos adversos graves (com menos frequência): broncoespasmo agudo;2) Efeitos adversos comuns (com mais frequência): dor na garganta, tosse, febre, náusea, vômito, diarréia, dor de cabeça, insónia, sonolência, ansiedade, confusão mental, tremores, fraqueza muscular, desequilíbrio, vertigem, visão turva, alterações visual, cefaleia, dor nas costelas, dor nos braços e pernas, retenção urinar, inchaço das mãos e pés, erupções cutâneas, prurido, pele escaldante, sensibilidade à luz, inflamação conjuntiva, aumento da secreção salivar, diminuição da produção de suor, dor articular, dor nas costelas, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extremidades inferiores, dor nas extremidades superiores, dor nas extrem",0.0005556451972279224,0.08517350157728706
